654.057	54.67	
654.397	54.24	
654.737	53.76	
655.077	53.22	
655.417	52.93	
655.757	52.35	
656.096	51.91	
656.436	51.18	
656.776	50.79	
657.115	50.2	
657.455	49.85	
657.794	49.28	
658.134	48.77	
658.473	48.07	
658.813	47.47	
659.152	46.91	
659.491	46.53	
659.831	45.88	
660.17	45.38	
660.509	44.58	
660.848	43.96	
661.188	43.58	
661.527	42.9	
661.866	42.13	
662.205	41.67	
662.544	41.22	
662.883	40.57	
663.222	39.99	
663.56	39.43	
663.899	38.85	
664.238	38.12	
664.577	37.35	
664.915	36.94	
665.254	36.37	
665.593	35.71	
665.931	35.16	
666.27	34.66	
666.608	33.82	
666.947	33.38	
667.285	32.74	
667.624	32.09	
667.962	31.59	
668.3	30.84	
668.638	30.4	
668.977	29.97	
669.315	29.28	
669.653	28.72	
669.991	28.23	
670.329	27.73	
670.667	27.12	
671.005	26.58	
671.343	25.98	
671.681	25.37	
672.019	24.76	
672.357	24.45	
672.694	23.97	
673.032	23.49	
673.37	22.95	
673.708	22.56	
674.045	21.98	
674.383	21.52	
674.72	20.97	
675.058	20.74	
675.395	20.06	
675.733	19.78	
676.07	19.24	
676.407	18.92	
676.745	18.65	
677.082	18.22	
677.419	17.73	
677.756	17.39	
678.094	17.1	
678.431	16.72	
678.768	16.43	
679.105	16.23	
679.442	15.95	
679.779	15.62	
680.116	15.36	
680.452	15.12	
680.789	14.86	
681.126	14.58	
681.463	14.4	
681.799	14.22	
682.136	13.95	
682.473	13.73	
682.809	13.65	
683.146	13.51	
683.482	13.38	
683.819	13.16	
684.155	13.14	
684.491	12.99	
684.828	12.72	
685.164	12.67	
685.5	12.66	
685.837	12.6	
686.173	12.37	
686.509	12.31	
686.845	12.27	
687.181	12.16	
687.517	12.36	
687.853	12.14	
688.189	12.07	
688.525	12.1	
688.861	12.14	
689.196	11.96	
689.532	12.04	
689.868	12.04	
690.204	12	
690.539	12.02	
690.875	11.98	
691.21	11.9	
691.546	11.94	
691.881	11.9	
692.217	12.08	
692.552	12.1	
692.888	12.04	
693.223	12.14	
693.558	11.92	
693.893	12.08	
694.229	12.21	
694.564	12.09	
694.899	12.16	
695.234	12.19	
695.569	12.07	
695.904	12.26	
696.239	12.28	
696.574	12.21	
696.909	12.14	
697.243	12.23	
697.578	12.23	
697.913	12.26	
698.248	12.18	
698.582	12.23	
698.917	12.33	
699.251	12.31	
699.586	12.25	
699.92	12.4	
700.255	12.32	
700.589	12.31	
700.924	12.32	
701.258	12.29	
701.592	12.23	
701.927	12.22	
702.261	12.14	
702.595	12.08	
702.929	12.09	
703.263	12.12	
703.597	12.06	
703.931	11.96	
704.265	11.88	
704.599	11.86	
704.933	11.78	
705.267	11.77	
705.6	11.72	
705.934	11.56	
706.268	11.64	
706.602	11.56	
706.935	11.46	
707.269	11.52	
707.602	11.38	
707.936	11.36	
708.269	11.32	
708.603	11.22	
708.936	11.22	
709.269	11.01	
709.603	11.02	
709.936	10.9	
710.269	10.76	
710.602	10.68	
710.935	10.62	
711.269	10.66	
711.602	10.42	
711.935	10.34	
712.268	10.21	
712.6	10.23	
712.933	10.01	
713.266	9.87	
713.599	9.77	
713.932	9.77	
714.264	9.61	
714.597	9.47	
714.93	9.38	
715.262	9.31	
715.595	9.14	
715.927	9.11	
716.26	9.04	
716.592	8.92	
716.925	8.75	
717.257	8.6	
717.589	8.58	
717.921	8.28	
718.254	8.29	
718.586	8.16	
718.918	8.02	
719.25	7.92	
719.582	7.76	
719.914	7.63	
720.246	7.53	
720.578	7.49	
720.91	7.39	
721.242	7.22	
721.573	7.1	
721.905	6.92	
722.237	6.86	
722.569	6.72	
722.9	6.69	
723.232	6.52	
723.563	6.43	
723.895	6.23	
724.226	6.09	
724.558	6.08	
724.889	6.03	
725.22	5.9	
725.552	5.85	
725.883	5.7	
726.214	5.53	
726.545	5.48	
726.876	5.35	
727.207	5.31	
727.538	5.16	
727.869	5.04	
728.2	4.92	
728.531	4.83	
728.862	4.72	
729.193	4.68	
729.524	4.63	
729.854	4.49	
730.185	4.51	
730.516	4.36	
730.846	4.27	
731.177	4.22	
731.507	4.11	
731.838	4.03	
732.168	3.99	
732.499	3.86	
732.829	3.84	
733.159	3.75	
733.49	3.64	
733.82	3.56	
734.15	3.55	
734.48	3.42	
734.81	3.34	
735.14	3.35	
735.47	3.29	
735.8	3.22	
736.13	3.17	
736.46	3.17	
736.79	3.11	
737.12	2.99	
737.45	2.96	
737.779	2.93	
738.109	2.97	
738.439	2.92	
738.768	2.85	
739.098	2.8	
739.427	2.71	
739.757	2.77	
740.086	2.64	
740.415	2.75	
740.745	2.59	
741.074	2.55	
741.403	2.54	
741.732	2.46	
742.062	2.45	
742.391	2.5	
742.72	2.54	
743.049	2.43	
743.378	2.51	
743.707	2.49	
744.036	2.45	
744.364	2.44	
744.693	2.36	
745.022	2.33	
745.351	2.44	
745.679	2.29	
746.008	2.44	
746.337	2.36	
746.665	2.31	
746.994	2.42	
747.322	2.35	
747.651	2.33	
747.979	2.36	
748.307	2.31	
748.636	2.35	
748.964	2.36	
749.292	2.4	
749.62	2.37	
749.948	2.32	
750.277	2.41	
750.605	2.37	
750.933	2.46	
751.261	2.41	
751.588	2.46	
751.916	2.41	
752.244	2.44	
752.572	2.46	
752.9	2.45	
753.227	2.4	
753.555	2.56	
